psi_al,false_alarm_rate,detection_rate
0.403540473025744,0.012512512512512513,0.5700080192461908
0.40464520283116423,0.012762762762762763,0.5727345629510826
0.405550130854591,0.013013013013013013,0.575407645014702
0.4065603462439127,0.013263263263263263,0.5780807270783213
0.40738141802768585,0.013638638638638638,0.5807003475006682
0.40851635643073686,0.014014014014014014,0.5833734295642876
0.40983474002722176,0.014014014014014014,0.5861534349104518
0.41078379339056004,0.01463963963963964,0.588666132050254
0.41174727746774703,0.014889889889889889,0.5913392141138732
0.41260481733245846,0.015265265265265265,0.5940122961774926
0.41384022055901787,0.015640640640640642,0.5966319165998396
0.41493968295873956,0.01614114114114114,0.5991980753809142
0.41579738129340127,0.016266266266266267,0.601924619085806
0.4165954669816967,0.016891891891891893,0.6044907778668805
0.4174246302592869,0.017267267267267267,0.6071103982892275
0.4184556912481132,0.017767767767767766,0.6096765570703021
0.41939817668190527,0.018143143143143144,0.612296177492649
0.4204176648462302,0.018518518518518517,0.6149692595562684
0.4214743588292789,0.01926926926926927,0.6174284950547981
0.42233912963539033,0.01976976976976977,0.6199946538358727
0.42334717512305575,0.020395395395395394,0.622507350975675
0.42438842094122275,0.020895895895895897,0.6251269713980219
0.4254200536140785,0.021521521521521522,0.6276396685378242
0.4265554328473287,0.021896896896896896,0.630259288960171
0.4276157808534627,0.022022022022022022,0.6329858326650628
0.42865736745024763,0.022647647647647647,0.6355519914461374
0.42968611451334426,0.023148148148148147,0.638118150227212
0.4307507397018174,0.02364864864864865,0.6406843090082865
0.4316075686007133,0.02364864864864865,0.6434643143544507
0.43243665673389114,0.023898898898898898,0.6461908580593424
0.43331315878812227,0.024524524524524523,0.6487035551991446
0.43443186876027995,0.025025025025025027,0.6512697139802192
0.4353897080632273,0.025525525525525526,0.6538358727612937
0.4364254476144575,0.025775775775775774,0.6565089548249131
0.4374724742703499,0.02615115115115115,0.6592354985298049
0.4386951123974595,0.026401401401401403,0.6618551189521519
0.43955624196334186,0.026776776776776777,0.6644747393744987
0.4405553215468336,0.027652652652652654,0.6668805132317562
0.44151392038523596,0.028153153153153154,0.6695001336541032
0.4425418120878386,0.028653653653653653,0.6720662924351778
0.443574595758153,0.02902902902902903,0.6746859128575248
0.44468367776283674,0.029779779779779778,0.6771451483560545
0.4455973297335949,0.030655655655655655,0.6796043838545843
0.44683079698782385,0.031031031031031032,0.6822240042769313
0.44789038287125993,0.031281281281281284,0.6848970863405507
0.44889701587607067,0.03190690690690691,0.6874097834803529
0.4496969266488238,0.032407407407407406,0.6900294039026998
0.4507567757931423,0.03303303303303303,0.692542101042502
0.45195814288454755,0.033533533533533534,0.6951082598235766
0.4529462242299069,0.03428428428428428,0.6975674953221064
0.4541979343949439,0.03516016016016016,0.7000267308206362
0.45503060638682763,0.03591091091091091,0.702485966319166
