t,eta,attack,drift,shots,n_eff,qber_mean,qber_obs,secrecy_margin,leakage_burden,psi,dpsi_dt,dqber_dt,phase,scenario,repeat
16.0,0.075,0.16,0.015,10000,9547,0.10310340676799042,0.0978317796166335,0.0289711596180488,0.19087383471247515,0.26337417834589816,-0.06427681561286107,0.0011521944066198858,secure,transition_margin,66
17.0,0.075,0.16,0.015,10000,9547,0.10339144719731326,0.10767780454593066,-0.03260276310768945,0.19825835340944803,-0.29638875552444954,-0.17431744299256596,0.00303760343563423,insecure,transition_margin,66
18.0,0.075,0.16,0.015,10000,9547,0.1036667070082665,0.10390698648790196,-0.009378677840315711,0.1954302398659265,-0.08526070763923374,0.037893258149723774,-0.0006808421493662981,insecure,transition_margin,66
19.0,0.075,0.16,0.015,10000,9547,0.10392866206313472,0.10631612024719807,-0.02426624631475022,0.1972370901853986,-0.220602239225002,0.050542067090392724,-0.0008903320414790014,insecure,transition_margin,66
20.0,0.075,0.16,0.015,10000,9547,0.10417682469161418,0.10212632240494396,0.0017405769195706876,0.194094741803708,0.015823426541551704,0.15416223360775144,-0.0027233685974651714,transition,transition_margin,66
21.0,0.075,0.16,0.015,10000,9547,0.10441074502748315,0.10086938305226772,0.009649445078955095,0.19315203728920083,0.08772222799050086,-0.056458697397699834,0.0009950769875353496,secure,transition_margin,66
22.0,0.075,0.16,0.015,10000,9547,0.10463001224165393,0.10411647638001466,-0.010680336507923275,0.19558735728501103,-0.09709396825384796,-0.12189890690469485,0.0021472713941552354,insecure,transition_margin,66
23.0,0.075,0.16,0.015,10000,9547,0.1048342556682269,0.1051639258405782,-0.017168314440077773,0.19637294438043368,-0.15607558581888883,-0.041244241563243016,0.0007332146223944722,insecure,transition_margin,66
24.0,0.075,0.16,0.015,10000,9547,0.10502314582045999,0.1055829056248036,-0.01975406965183674,0.19668717921860274,-0.179582451380334,0.09491557442301415,-0.0016759191369016477,insecure,transition_margin,66
25.0,0.075,0.16,0.015,10000,9547,0.10519639529386887,0.1018120875667749,0.0037131119329853433,0.1938590656750812,0.03375556302713949,0.01763931845026978,-0.0003142348381690585,secure,transition_margin,66
26.0,0.075,0.16,0.015,10000,9547,0.10535375955398267,0.10495443594846549,-0.015873419592777386,0.19621582696134915,-0.14430381447979443,-0.12132652365151497,0.0021472713941552354,insecure,transition_margin,66
27.0,0.075,0.16,0.015,10000,9547,0.10549503760659604,0.10610663035508537,-0.02297872327034795,0.19707997276631406,-0.20889748427589044,-0.03522378153587327,0.000628469676338117,insecure,transition_margin,66
28.0,0.075,0.16,0.015,10000,9547,0.10562007254868022,0.10621137530114172,-0.023622651530669506,0.19715853147585632,-0.21475137755154097,0.04999129844376136,-0.0008903320414790014,insecure,transition_margin,66
29.0,0.075,0.16,0.015,10000,9547,0.10572875199844341,0.10432596627212737,-0.01198063761272045,0.19574447470409556,-0.10891488738836773,-0.08134383736240806,0.0014664292447889374,insecure,transition_margin,66
30.0,0.075,0.16,0.015,10000,9547,0.10582100840336135,0.1091442337907196,-0.04151829575039928,0.19935817534303973,-0.3774390522763571,0.050436362344847226,-0.0008903320414789945,insecure,transition_margin,66
31.0,0.075,0.16,0.015,10000,9547,0.10589681922533417,0.10254530218916938,-0.0008846378968540604,0.19440897664187706,-0.008042162698673276,0.17576527138313508,-0.003142348381690585,transition,transition_margin,66
32.0,0.075,0.16,0.015,10000,9547,0.10595620700246174,0.10285953702733842,-0.0028499360461095614,0.19464465277050386,-0.025908509510086924,-0.11504724911279043,0.0020425264480988733,insecure,transition_margin,66
33.0,0.075,0.16,0.015,10000,9547,0.1059992392872683,0.10663035508536713,-0.026195032701667956,0.19747276631402538,-0.23813666092425415,-0.2927898023118234,0.0052896197758458205,insecure,transition_margin,66
34.0,0.075,0.16,0.015,10000,9547,0.1060260284615457,0.11343877657903007,-0.06726369255471071,0.20257908243427258,-0.6114881141337337,0.12996716198142172,-0.0023043888132397577,insecure,transition_margin,66
35.0,0.075,0.16,0.015,10000,9547,0.10603673142832265,0.10202157745888761,0.002397742934244825,0.19401618309416574,0.02179766303858932,0.1720939022408784,-0.003142348381690585,secure,transition_margin,66
36.0,0.075,0.16,0.015,10000,9547,0.10603154918180453,0.1071540798156489,-0.029403034061717463,0.1978655598617367,-0.26730030965197693,-0.14454898634528313,0.002566251178380642,insecure,transition_margin,66
37.0,0.075,0.16,0.015,10000,9547,0.1060107262564622,0.1071540798156489,-0.029403034061717463,0.1978655598617367,-0.26730030965197693,0.00582820850864485,-0.00010474494605635515,insecure,transition_margin,66
38.0,0.075,0.16,0.015,10000,9547,0.10597455005677997,0.10694458992353618,-0.028120828189815598,0.19770844244265218,-0.25564389263468723,0.1685025977022187,-0.002985230962606056,insecure,transition_margin,66
39.0,0.075,0.16,0.015,10000,9547,0.10592335006949996,0.10118361789043678,0.007667537432770651,0.19338771341782762,0.06970488575246046,0.06746020284527339,-0.001204566879648053,secure,transition_margin,66
40.0,0.075,0.16,0.015,10000,9547,0.10585749696052175,0.10453545616424008,-0.01327958356385545,0.1959015921231801,-0.12072348694414045,-0.16267438919357385,0.0028804860165497007,insecure,transition_margin,66
41.0,0.075,0.16,0.015,10000,9547,0.10577740155893305,0.10694458992353618,-0.028120828189815598,0.19770844244265218,-0.25564389263468723,0.020692022267966195,-0.00036660731119723955,insecure,transition_margin,66
42.0,0.075,0.16,0.015,10000,9547,0.10568351373095557,0.1038022415418456,-0.008727338664902887,0.19535168115638424,-0.07933944240820806,-0.05512611233483819,0.0009950769875353566,insecure,transition_margin,66
43.0,0.075,0.16,0.015,10000,9547,0.1055763211468931,0.1089347438986069,-0.040248572903479995,0.1992010579239552,-0.3658961173043636,0.0,0.0,insecure,transition_margin,66
44.0,0.075,0.16,0.015,10000,9547,0.105456347944461,0.1038022415418456,-0.008727338664902887,0.19535168115638424,-0.07933944240820806,0.043475711527973804,-0.0007855870954226463,insecure,transition_margin,66
45.0,0.075,0.16,0.015,10000,9547,0.1053241532921613,0.1073635697077616,-0.030683916367325762,0.19802267728082124,-0.278944694248416,-0.14904980493407452,0.0026709961244369973,insecure,transition_margin,66
46.0,0.075,0.16,0.015,10000,9547,0.10518032985664054,0.1091442337907196,-0.04151829575039928,0.19935817534303973,-0.3774390522763571,0.029171227511707004,-0.0005237247302817688,insecure,transition_margin,66
47.0,0.075,0.16,0.015,10000,9547,0.10502550217823178,0.10631612024719807,-0.02426624631475022,0.1972370901853986,-0.220602239225002,-0.005765547781252184,0.00010474494605635515,insecure,transition_margin,66
48.0,0.075,0.16,0.015,10000,9547,0.104860324959133,0.1093537236828323,-0.04278671626227476,0.19951529276212426,-0.38897014783886147,0.13017073573660362,-0.0023043888132397577,insecure,transition_margin,66
49.0,0.075,0.16,0.015,10000,9547,0.1046854812689137,0.10170734262071855,0.004371315547302575,0.19378050696553895,0.039739232248205233,0.09296479553896038,-0.0016759191369016477,secure,transition_margin,66
50.0,0.075,0.16,0.015,10000,9547,0.1045016806722689,0.10600188540902901,-0.022334461243703477,0.1970014140567718,-0.2030405567609407,-0.00598209566750809,0.00010474494605635515,insecure,transition_margin,66
51.0,0.075,0.16,0.015,10000,9547,0.10430965728415156,0.10191683251283126,0.0030552545004507957,0.19393762438462347,0.027775040913189053,0.21492521483375196,-0.003770818058028695,secure,transition_margin,66
52.0,0.075,0.16,0.015,10000,9547,0.10411016775761447,0.09846024929297162,0.024949086019721952,0.19134518696972874,0.2268098729065632,-0.30265820329751625,0.005446737194930343,secure,transition_margin,66
53.0,0.075,0.16,0.015,10000,9547,0.10390398920987684,0.11281030690269195,-0.06352955022500278,0.202107730177019,-0.5775413656818434,-0.012155659743499789,0.00020948989211270336,insecure,transition_margin,66
54.0,0.075,0.16,0.015,10000,9547,0.1036919170923001,0.09887922907719703,0.022274840876152,0.1916594218078978,0.20249855341956363,0.17554564687686786,-0.003194720854718759,secure,transition_margin,66
55.0,0.075,0.16,0.015,10000,9547,0.10347476301011092,0.10642086519325443,-0.024909507912091847,0.19731564889494085,-0.2264500719281077,0.009114317032054606,-0.00015711741908452925,insecure,transition_margin,66
56.0,0.075,0.16,0.015,10000,9547,0.10325335249784773,0.09856499423902797,0.024279990623204014,0.191423745679271,0.22072718748367284,0.06172205139645872,-0.0010998219335917048,secure,transition_margin,66
57.0,0.075,0.16,0.015,10000,9547,0.10302852275662794,0.10422122132607102,-0.011330656604870929,0.1956659159945533,-0.10300596913519026,-0.1441074078978896,0.002513878705352468,insecure,transition_margin,66
58.0,0.075,0.16,0.015,10000,9547,0.10280112035943785,0.1035927516497329,-0.007423639114331696,0.1951945637372997,-0.06748762831210633,0.07436601029266567,-0.0013093118257044081,insecure,transition_margin,66
59.0,0.075,0.16,0.015,10000,9547,0.10257199893073497,0.1016025976746622,0.0050298656595155165,0.19370194825599668,0.04572605145014106,-0.14053592195765485,0.002513878705352468,secure,transition_margin,66
60.0,0.075,0.16,0.015,10000,9547,0.10234201680672268,0.10862050906043784,-0.03834154194501577,0.1989653817953284,-0.34855947222741607,0.03604429161961707,-0.000628469676338117,insecure,transition_margin,66
61.0,0.075,0.16,0.015,10000,9547,0.1021120346827104,0.10034565832198597,0.012959609815831271,0.1927592437414895,0.1178146346893752,0.2211469117236232,-0.003927935477113231,secure,transition_margin,66
62.0,0.075,0.16,0.015,10000,9547,0.10188291325400753,0.10076463810621138,0.010310778634181336,0.19307347857965856,0.09373435121983033,0.05145627639714882,-0.0008903320414790014,secure,transition_margin,66
63.0,0.075,0.16,0.015,10000,9547,0.10165551085681744,0.09856499423902797,0.024279990623204014,0.191423745679271,0.22072718748367284,-0.024004149884844634,0.00041897978422541365,secure,transition_margin,66
64.0,0.075,0.16,0.015,10000,9547,0.10143068111559764,0.1016025976746622,0.0050298656595155165,0.19370194825599668,0.04572605145014106,-0.060488768458551286,0.0010474494605635307,secure,transition_margin,66
65.0,0.075,0.16,0.015,10000,9547,0.10120927060333446,0.10065989316015503,0.01097246156232273,0.1929949198701163,0.09974965056657027,-0.09206969310390828,0.0016235466638734666,secure,transition_margin,66
66.0,0.075,0.16,0.015,10000,9547,0.10099211652114527,0.10484969100240914,-0.015225466823344306,0.19613726825180688,-0.1384133347576755,0.02411854423646826,-0.00041897978422541365,insecure,transition_margin,66
67.0,0.075,0.16,0.015,10000,9547,0.10078004440356854,0.0998219335917042,0.016278541294345746,0.19236645019377818,0.1479867390395068,0.19479320079187473,-0.0034042107468314695,secure,transition_margin,66
68.0,0.075,0.16,0.015,10000,9547,0.1005738658558309,0.0980412695087462,0.027629037350868132,0.19103095213155968,0.25117306682607393,-0.04813535776339786,0.0008379595684508204,secure,transition_margin,66
69.0,0.075,0.16,0.015,10000,9547,0.1003743763292938,0.10149785272860584,0.005688762586398218,0.19362338954645442,0.051716023512711075,-0.09073409053680673,0.0015711741908452925,secure,transition_margin,66
70.0,0.075,0.16,0.015,10000,9547,0.10018235294117647,0.10118361789043678,0.007667537432770651,0.19338771341782762,0.06970488575246046,0.14871626947903935,-0.002566251178380642,secure,transition_margin,66
71.0,0.075,0.16,0.015,10000,9547,0.09999855234453169,0.09636535037184456,0.038406341871786875,0.18977401277888345,0.3491485624707898,0.14587491774887223,-0.002513878705352468,secure,transition_margin,66
72.0,0.075,0.16,0.015,10000,9547,0.09982370865431239,0.09615586047973185,0.039760019337522545,0.18961689535979892,0.36145472125020495,0.08362959588112437,-0.0014140567717607633,secure,transition_margin,66
73.0,0.075,0.16,0.015,10000,9547,0.09965853143521358,0.09353723682832303,0.05680485296563424,0.1876529276212423,0.5164077542330385,-0.07340349005738273,0.001256939352676234,secure,transition_margin,66
74.0,0.075,0.16,0.015,10000,9547,0.09950370375680483,0.09866973918508432,0.023611251524898343,0.19150230438881327,0.2146477411354395,-0.2053198126338054,0.0035089556928878177,secure,transition_margin,66
75.0,0.075,0.16,0.015,10000,9547,0.09935988032128408,0.10055514821409867,0.01163449418619705,0.19291636116057403,0.10576812896542773,0.0030397231741166736,-5.2372473028174105e-05,secure,transition_margin,66
76.0,0.075,0.16,0.015,10000,9547,0.09922768566898438,0.09856499423902797,0.024279990623204014,0.191423745679271,0.22072718748367284,0.2397439651322572,-0.004085052896197754,secure,transition_margin,66
77.0,0.075,0.16,0.015,10000,9547,0.0991077124665523,0.09238504242170316,0.06437816651529364,0.1867887818162774,0.5852560592299422,0.10742177546718636,-0.001833036555986177,secure,transition_margin,66
78.0,0.075,0.16,0.015,10000,9547,0.0990005198824898,0.09489892112705561,0.04791278122598501,0.18867419084529174,0.43557073841804556,-0.1639920327192325,0.0027757410704933455,secure,transition_margin,66
79.0,0.075,0.16,0.015,10000,9547,0.09890663205451233,0.09793652456268985,0.02829991931706249,0.19095239342201742,0.2572719937914772,-0.04013537531834174,0.0006808421493662981,secure,transition_margin,66
80.0,0.075,0.16,0.015,10000,9547,0.09882653665292362,0.09626060542578821,0.03908299865594983,0.18969545406934119,0.35529998778136207,0.021391937918635084,-0.0003666073111972326,secure,transition_margin,66
81.0,0.075,0.16,0.015,10000,9547,0.09876068354394542,0.09720330994029538,0.03300614565916221,0.19040248245522157,0.30005586962874736,-0.14579727500618353,0.002513878705352468,secure,transition_margin,66
82.0,0.075,0.16,0.015,10000,9547,0.0987094835566654,0.10128836283649315,0.007007598154589453,0.1934662721273699,0.06370543776899502,-0.14510177053124992,0.002513878705352468,secure,transition_margin,66
83.0,0.075,0.16,0.015,10000,9547,0.09867330735698317,0.10223106735100032,0.0010837561422872254,0.19417330051325027,0.009852328566247502,0.13043522044626374,-0.0022520163402115906,transition,transition_margin,66
84.0,0.075,0.16,0.015,10000,9547,0.09865248443164085,0.09678433015606996,0.035703346652767476,0.1900882476170525,0.3245758786615225,0.13898161308607954,-0.00240913375929612,secure,transition_margin,66
85.0,0.075,0.16,0.015,10000,9547,0.09864730218512273,0.09741279983240808,0.031659711021224723,0.1905595998743061,0.2878155547384066,0.08656326826198138,-0.0014664292447889374,secure,transition_margin,66
86.0,0.075,0.16,0.015,10000,9547,0.09865800515189968,0.09385147166649209,0.054747265670403375,0.1878886037498691,0.49770241518548525,-0.03962201196951608,0.0006808421493662981,secure,transition_margin,66
87.0,0.075,0.16,0.015,10000,9547,0.09868479432617706,0.09877448413114068,0.02294286838793119,0.19158086309835554,0.20857153079937443,-0.12021521069700403,0.0020425264480988803,secure,transition_margin,66
88.0,0.075,0.16,0.015,10000,9547,0.09872782661098364,0.09793652456268985,0.02829991931706249,0.19095239342201742,0.2572719937914772,0.045742169414686465,-0.0007855870954226463,secure,transition_margin,66
89.0,0.075,0.16,0.015,10000,9547,0.09878721438811121,0.09720330994029538,0.03300614565916221,0.19040248245522157,0.30005586962874736,-0.018272403153902175,0.0003142348381690585,secure,transition_margin,66
90.0,0.075,0.16,0.015,10000,9547,0.09886302521008403,0.09856499423902797,0.024279990623204014,0.191423745679271,0.22072718748367284,0.0646600921105108,-0.0010998219335917048,secure,transition_margin,66
91.0,0.075,0.16,0.015,10000,9547,0.09895528161500196,0.09500366607311198,0.047231365923474586,0.188752749554834,0.42937605384976896,-0.09049397761773381,0.0015711741908452925,secure,transition_margin,66
92.0,0.075,0.16,0.015,10000,9547,0.09906396106476514,0.10170734262071855,0.004371315547302575,0.19378050696553895,0.039739232248205233,-0.3512500292797124,0.006127579344296634,secure,transition_margin,66
93.0,0.075,0.16,0.015,10000,9547,0.09918899600684934,0.10725882476170524,-0.030043640518062135,0.19794411857127897,-0.27312400470965575,0.014982826752127615,-0.0002618623651408844,insecure,transition_margin,66
94.0,0.075,0.16,0.015,10000,9547,0.09933027405946271,0.10118361789043678,0.007667537432770651,0.19338771341782762,0.06970488575246046,0.023336966390774025,-0.0004189797842254067,secure,transition_margin,66
95.0,0.075,0.16,0.015,10000,9547,0.09948763831957651,0.10642086519325443,-0.024909507912091847,0.19731564889494085,-0.2264500719281077,0.1427975510144508,-0.002461506232324287,insecure,transition_margin,66
96.0,0.075,0.16,0.015,10000,9547,0.09966088779298538,0.09626060542578821,0.03908299865594983,0.18969545406934119,0.35529998778136207,0.14807747884028408,-0.002618623651408823,secure,transition_margin,66
97.0,0.075,0.16,0.015,10000,9547,0.09984977794521846,0.10118361789043678,0.007667537432770651,0.19338771341782762,0.06970488575246046,0.006156389157911557,-0.00010474494605635515,secure,transition_margin,66
98.0,0.075,0.16,0.015,10000,9547,0.10005402137179145,0.0960511155336755,0.04043740427069037,0.18953833665025666,0.3676127660971852,0.1767399154001097,-0.00303760343563423,secure,transition_margin,66
99.0,0.075,0.16,0.015,10000,9547,0.10027328858596223,0.09510841101916832,0.04655031882079479,0.18883130826437627,0.42318471655267986,-0.06431389641893576,0.0010998219335917048,secure,transition_margin,66
100.0,0.075,0.16,0.015,10000,9547,0.10050720892183118,0.09825075940085891,0.026288347058524505,0.1911880695506442,0.23898497325931367,-0.15268504093165233,0.002618623651408823,secure,transition_margin,66
101.0,0.075,0.16,0.015,10000,9547,0.10075537155031064,0.10034565832198597,0.012959609815831271,0.1927592437414895,0.1178146346893752,-0.1945881019303844,0.0034042107468314625,secure,transition_margin,66
102.0,0.075,0.16,0.015,10000,9547,0.10101732660517888,0.10505918089452183,-0.016521035366160067,0.1962943856708914,-0.15019123060145514,0.0850004600245157,-0.0014664292447889443,insecure,transition_margin,66
103.0,0.075,0.16,0.015,10000,9547,0.10129258641613212,0.09741279983240808,0.031659711021224723,0.1905595998743061,0.2878155547384066,0.18850055175400918,-0.0032994658007751074,secure,transition_margin,66
104.0,0.075,0.16,0.015,10000,9547,0.10158062684545496,0.09846024929297162,0.024949086019721952,0.19134518696972874,0.2268098729065632,-0.045693374395872594,0.0007855870954226463,secure,transition_margin,66
105.0,0.075,0.16,0.015,10000,9547,0.10188088872464542,0.09898397402325337,0.021607168654132754,0.19173798051744007,0.1964288059466614,-0.09652715493971187,0.0016759191369016407,secure,transition_margin,66
106.0,0.075,0.16,0.015,10000,9547,0.10219277938705693,0.1018120875667749,0.0037131119329853433,0.1938590656750812,0.03375556302713949,-0.11414326162340514,0.001990153975070706,secure,transition_margin,66
107.0,0.075,0.16,0.015,10000,9547,0.10251567429235643,0.10296428197339479,-0.003504348903016378,0.19472321148004612,-0.03185771730014889,0.02097596757448654,-0.0003666073111972326,insecure,transition_margin,66
108.0,0.075,0.16,0.015,10000,9547,0.10284891873834599,0.10107887294438044,0.008327824799372382,0.19330915470828536,0.07570749817611257,0.08690182094038318,-0.0015188017178171184,secure,transition_margin,66
109.0,0.075,0.16,0.015,10000,9547,0.10319182965545605,0.09992667853776055,0.015614051703867923,0.19244500890332045,0.14194592458061747,0.006007364907194147,-0.00010474494605635515,secure,transition_margin,66
110.0,0.075,0.16,0.015,10000,9547,0.10354369747899159,0.10086938305226772,0.009649445078955095,0.19315203728920083,0.08772222799050086,-0.13133470576237896,0.0023043888132397647,secure,transition_margin,66
111.0,0.075,0.16,0.015,10000,9547,0.1039037880939997,0.10453545616424008,-0.01327958356385545,0.1959015921231801,-0.12072348694414045,-0.12777867614461413,0.0022520163402115836,insecure,transition_margin,66
112.0,0.075,0.16,0.015,10000,9547,0.10427134484742755,0.10537341573269089,-0.018461863672860016,0.1965300617995182,-0.1678351242987274,-0.22840893936885148,0.004137425369225935,insecure,transition_margin,66
113.0,0.075,0.16,0.015,10000,9547,0.10464559062205592,0.11281030690269195,-0.06352955022500278,0.202107730177019,-0.5775413656818434,-0.07878359804734543,0.0014140567717607633,insecure,transition_margin,66
114.0,0.075,0.16,0.015,10000,9547,0.10502572996652342,0.10820152927621242,-0.03579425524327601,0.19865114695715935,-0.32540232039341827,0.35974364513123047,-0.006441814182465699,insecure,transition_margin,66
115.0,0.075,0.16,0.015,10000,9547,0.10541095127560335,0.09992667853776055,0.015614051703867923,0.19244500890332045,0.14194592458061747,0.0,0.0,secure,transition_margin,66
116.0,0.075,0.16,0.015,10000,9547,0.10580042901475731,0.10820152927621242,-0.03579425524327601,0.19865114695715935,-0.32540232039341827,-0.17542170442825394,0.003089975908662411,insecure,transition_margin,66
117.0,0.075,0.16,0.015,10000,9547,0.10619332598286786,0.10610663035508537,-0.02297872327034795,0.19707997276631406,-0.20889748427589044,0.06997538903185965,-0.001256939352676234,insecure,transition_margin,66
118.0,0.075,0.16,0.015,10000,9547,0.1065887956069487,0.10568765057085995,-0.020399669656266887,0.196765737928145,-0.18545154232969896,-0.22665887453298214,0.004137425369225935,insecure,transition_margin,66
119.0,0.075,0.16,0.015,10000,9547,0.10698598426254233,0.11438148109353724,-0.07284367566760402,0.20328611082015297,-0.6622152333418547,-0.47676369101215577,0.00869383052267729,insecure,transition_margin,66
0.0,0.075,0.16,0.015,10000,9547,0.0973,0.09887922907719703,0.022274840876152,0.1916594218078978,0.20249855341956363,0.030397247053638332,-0.0005237247302817688,secure,transition_margin,67
1.0,0.075,0.16,0.015,10000,9547,0.09769804935090304,0.09835550434691526,0.025618538052052216,0.19126662826018648,0.23289580047320196,0.05490537454464536,-0.0009427045145071755,secure,transition_margin,67
2.0,0.075,0.16,0.015,10000,9547,0.09809523800649667,0.09699382004818267,0.03435402327597398,0.19024536503613704,0.31230930250885436,-0.06657307495331585,0.0011521944066198858,secure,transition_margin,67
3.0,0.075,0.16,0.015,10000,9547,0.09849070763057752,0.10065989316015503,0.01097246156232273,0.1929949198701163,0.09974965056657027,-0.16910890600947065,0.0029328584895778748,secure,transition_margin,67
4.0,0.075,0.16,0.015,10000,9547,0.09888360459868807,0.10285953702733842,-0.0028499360461095614,0.19464465277050386,-0.025908509510086924,-0.03000520915918252,0.0005237247302817619,insecure,transition_margin,67
5.0,0.075,0.16,0.015,10000,9547,0.09927308233784202,0.10170734262071855,0.004371315547302575,0.19378050696553895,0.039739232248205233,0.10813539742397667,-0.001885409029014344,secure,transition_margin,67
6.0,0.075,0.16,0.015,10000,9547,0.09965830364692195,0.09908871896930974,0.020939851387165306,0.19181653922698233,0.19036228533786642,0.07531152654483059,-0.0013093118257044081,secure,transition_margin,67
7.0,0.075,0.16,0.015,10000,9547,0.10003844299138945,0.09908871896930974,0.020939851387165306,0.19181653922698233,0.19036228533786642,-0.03325980871145299,0.000576097203309936,secure,transition_margin,67
8.0,0.075,0.16,0.015,10000,9547,0.10041268876601783,0.10024091337592961,0.01362269347064565,0.19268068503194724,0.12384266791496044,-0.09025497838580945,0.0015711741908452925,secure,transition_margin,67
9.0,0.075,0.16,0.015,10000,9547,0.10078024551944569,0.10223106735100032,0.0010837561422872254,0.19417330051325027,0.009852328566247502,-0.10159105516158426,0.0017806640829579959,transition,transition_margin,67
10.0,0.075,0.16,0.015,10000,9547,0.10114033613445378,0.1038022415418456,-0.008727338664902887,0.19535168115638424,-0.07933944240820806,-0.11230185305889424,0.0019901539750706992,insecure,transition_margin,67
11.0,0.075,0.16,0.015,10000,9547,0.10149220395798932,0.10621137530114172,-0.023622651530669506,0.19715853147585632,-0.21475137755154097,0.15307465765738565,-0.0026709961244369904,insecure,transition_margin,67
12.0,0.075,0.16,0.015,10000,9547,0.10183511487509937,0.09846024929297162,0.024949086019721952,0.19134518696972874,0.2268098729065632,0.1692970227332507,-0.002985230962606056,secure,transition_margin,67
13.0,0.075,0.16,0.015,10000,9547,0.10216835932108895,0.10024091337592961,0.01362269347064565,0.19268068503194724,0.12384266791496044,-0.024285480166314447,0.0004189797842254067,secure,transition_margin,67
14.0,0.075,0.16,0.015,10000,9547,0.10249125422638844,0.09929820886142243,0.019606280383132776,0.19197365664606686,0.17823891257393432,-0.012046508674195086,0.0002094898921127103,secure,transition_margin,67
15.0,0.075,0.16,0.015,10000,9547,0.10280314488879995,0.10065989316015503,0.01097246156232273,0.1929949198701163,0.09974965056657027,0.11937890532672898,-0.0020425264480988803,secure,transition_margin,67
16.0,0.075,0.16,0.015,10000,9547,0.10310340676799042,0.09521315596522467,0.04586963955501315,0.18890986697391854,0.4169967232273923,0.03318938017439412,-0.0005760972033099429,secure,transition_margin,67
17.0,0.075,0.16,0.015,10000,9547,0.10339144719731326,0.09950769875353514,0.018274125200689436,0.1921307740651514,0.16612841091535852,-0.33632030793103973,0.0058657169791557565,secure,transition_margin,67
18.0,0.075,0.16,0.015,10000,9547,0.1036667070082665,0.10694458992353618,-0.028120828189815598,0.19770844244265218,-0.25564389263468723,-0.12273392666178329,0.0021472713941552285,insecure,transition_margin,67
