eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase,dp_secure_deta,profile_attack,profile_drift
0.14,0.35,0.03,10000,250,9040,0.19593598426254233,0.19585663716814158,0.004158688088459211,0.1878567477876106,0.19596238938053095,0.20428926991150442,-0.4948151746359982,0.016922779056834317,-0.5286939448177123,-0.49540367942088437,-0.4617783845834008,-4.498319769418165,0.15384344597122107,-4.80630858925193,-4.503669812917131,-4.197985314394553,0.4013924778761062,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.14250000000000002,0.35,0.03,10000,250,9040,0.19843598426254233,0.1982712389380531,0.004512757337702863,0.1898478982300885,0.19834070796460176,0.20639103982300885,-0.5045757008343194,0.01819994392780793,-0.5369006315424202,-0.5050398498073644,-0.4701520181358456,-4.58705182576654,0.16545403570734477,-4.88091483220382,-4.591271361885131,-4.274109255780415,0.40320342920353985,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.14500000000000002,0.35,0.03,10000,250,9040,0.20093598426254233,0.2010836283185841,0.004357341166022996,0.19126106194690265,0.20121681415929205,0.20893528761061947,-0.5158557164979187,0.017397367385158017,-0.5467309790360838,-0.5165558215059373,-0.4760498305069646,-4.689597422708352,0.1581578853196183,-4.9702816276007615,-4.695962013690338,-4.327725731881496,0.4053127212389381,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.14750000000000002,0.35,0.03,10000,250,9040,0.20343598426254234,0.20378893805309736,0.004534304385970977,0.195625,0.20376106194690266,0.2119220132743363,-0.5265467370257163,0.017827514734701424,-0.5581268294824405,-0.5266191881416534,-0.4940282738584044,-4.786788518415604,0.16206831577001293,-5.073880268022187,-4.787447164924122,-4.491166125985495,0.407341703539823,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.15000000000000002,0.35,0.03,10000,250,9040,0.20593598426254234,0.20628451327433628,0.003940096164850289,0.1983545353982301,0.20663716814159291,0.21405973451327434,-0.5363502541565988,0.015334958817546901,-0.5661883052989339,-0.5378565951759001,-0.5050950890573553,-4.8759114014236244,0.13940871652315365,-5.147166411808491,-4.889605410690001,-4.591773536885049,0.4092133849557522,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.15250000000000002,0.35,0.03,10000,250,9040,0.20843598426254234,0.2082225663716814,0.004353272595510236,0.19858683628318582,0.20824115044247787,0.2168141592920354,-0.5438234420414606,0.016784089559729657,-0.5764605796790964,-0.544060248314862,-0.5060311822367164,-4.943849473104187,0.15258263236117867,-5.240550724355422,-4.946002257407836,-4.60028347487924,0.4106669247787611,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.155,0.35,0.03,10000,250,9040,0.21093598426254231,0.2113699115044248,0.004289388379988809,0.20334347345132742,0.2112278761061947,0.2195049778761062,-0.5558733753237494,0.01629175280057639,-0.5863706967147503,-0.5554921468451618,-0.524975389964455,-5.053394321124993,0.14810684364160356,-5.33064269740682,-5.049928607683289,-4.77250354513141,0.41302743362831856,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.1575,0.35,0.03,10000,250,9040,0.21343598426254232,0.213437610619469,0.0037758784284247266,0.20577710176991149,0.21349557522123894,0.22011891592920355,-0.5637282892935875,0.014266213901748252,-0.588614418100938,-0.56406868307113,-0.5345114869729007,-5.124802629941705,0.12969285365225686,-5.351040164553981,-5.127897118828455,-4.8591953361172795,0.4145782079646018,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.16,0.35,0.03,10000,250,9040,0.21593598426254232,0.21579911504424779,0.004138516223688892,0.20715431415929206,0.21581858407079646,0.22342643805309734,-0.5725446744105206,0.015443910692917454,-0.6005955028727793,-0.5727627551021272,-0.53986151223493,-5.204951585550186,0.14039918811743143,-5.459959117025266,-5.206934137292065,-4.907831929408454,0.4163493362831859,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.1625,0.35,0.03,10000,250,9040,0.21843598426254232,0.2184287610619469,0.0043024058165289725,0.20977323008849558,0.2186946902654867,0.22594579646017698,-0.5822658606629846,0.015863519083901295,-0.6095990145343742,-0.5833994519794244,-0.5499431450849406,-5.293326006027133,0.14421380985364812,-5.541809223039766,-5.303631381631131,-4.999483137135823,0.4183215707964602,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.165,0.35,0.03,10000,250,9040,0.22093598426254232,0.2211849557522124,0.004720752014574378,0.21100387168141593,0.22151548672566373,0.23070243362831858,-0.5923102908726262,0.0171688780631451,-0.6263132257838273,-0.5936958769002367,-0.554637924113289,-5.3846390079329645,0.15608070966495546,-5.693756598034794,-5.397235244547606,-5.042162946484446,0.4203887168141593,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.1675,0.35,0.03,10000,250,9040,0.22343598426254233,0.223208407079646,0.00429933898622902,0.21477599557522123,0.22311946902654867,0.23172289823008851,-0.599658300484766,0.015445584087275628,-0.6298509535393875,-0.5994912920584098,-0.5688713017555027,-5.451439095316054,0.14041440079341477,-5.7259177594489765,-5.449920836894634,-5.171557288686388,0.42190630530973455,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.17,0.35,0.03,10000,250,9040,0.22593598426254233,0.22646460176991148,0.004062070053278057,0.21816648230088495,0.22665929203539822,0.2345741150442478,-0.6113047534270415,0.014405145500780554,-0.6396460077622642,-0.6121298784005295,-0.5814564743412272,-5.557315940245833,0.13095586818891408,-5.814963706929675,-5.56481707636845,-5.2859679485566105,0.4243484513274336,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.17250000000000001,0.35,0.03,10000,250,9040,0.22843598426254233,0.2283924778761062,0.0046169201428002465,0.21987555309734513,0.22831858407079647,0.237204092920354,-0.6180689402571471,0.01620320256381471,-0.6485651250408377,-0.6179830712715192,-0.5877259469682394,-5.618808547792247,0.14730184148922462,-5.896046591280343,-5.618027920650174,-5.342963154256721,0.42579435840707963,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.17500000000000002,0.35,0.03,10000,250,9040,0.23093598426254233,0.23104955752212392,0.0044094011673915905,0.22325497787610618,0.23091814159292035,0.23994469026548673,-0.6273615267501849,0.015251571490549258,-0.657742013650539,-0.627062481023408,-0.5999789198438541,-5.703286606819864,0.13865064991408416,-5.979472851368537,-5.7005680093037085,-5.4543538167623105,0.42778716814159296,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.17750000000000002,0.35,0.03,10000,250,9040,0.23343598426254233,0.23353407079646019,0.004401670051624391,0.22391869469026549,0.233462389380531,0.2405724557522124,-0.635932692220545,0.01510725106982447,-0.659827604633996,-0.6358424153186717,-0.6023629771545687,-5.781206292914047,0.1373386460893134,-5.998432769399964,-5.7803855938061055,-5.476027065041534,0.4296505530973451,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.18000000000000002,0.35,0.03,10000,250,9040,0.23593598426254234,0.2357495575221239,0.004603568023628862,0.2277654867256637,0.23561946902654868,0.24555033185840708,-0.6434772911409622,0.015576719632283423,-0.6761438695418732,-0.643204510274125,-0.6160370283180886,-5.849793555826929,0.1416065421116675,-6.146762450380666,-5.847313729764772,-5.600336621073533,0.4313121681415929,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.18250000000000002,0.35,0.03,10000,250,9040,0.23843598426254234,0.2384646017699115,0.004335971742908091,0.23002765486725663,0.23821902654867255,0.24622511061946903,-0.6526522018112566,0.014525356256059135,-0.6783254090685608,-0.6519777163388488,-0.6239646541622029,-5.933201834647789,0.13204869323690124,-6.166594627896007,-5.927070148534989,-5.672405946929118,0.4333484513274336,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.18500000000000003,0.35,0.03,10000,250,9040,0.24093598426254234,0.24066769911504424,0.004308487760087446,0.23232577433628318,0.240929203539823,0.2490403761061947,-0.6599975116505958,0.014280388697062484,-0.6873527788663962,-0.6610099070381973,-0.6319330282021223,-5.99997737864178,0.12982171542784077,-6.248661626058148,-6.009180973074521,-5.744845710928384,0.4350007743362832,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.1875,0.35,0.03,10000,250,9040,0.24343598426254232,0.24347964601769911,0.004746223053920824,0.2350055309734513,0.24341814159292036,0.2526299778761062,-0.6692281508883011,0.015521453101221643,-0.6986856741003737,-0.6692026255264155,-0.6411166930072817,-6.083892280802738,0.14110411910201492,-6.351687946367034,-6.083660232058323,-5.828333572793469,0.43710973451327434,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.19,0.35,0.03,10000,250,9040,0.24593598426254232,0.2455991150442478,0.004339019114225288,0.2376355088495575,0.24579646017699114,0.2536863938053098,-0.6761558899571942,0.01404001097165171,-0.7019831769976967,-0.6769405777946867,-0.6500177946172521,-6.146871726883585,0.1276364633786519,-6.381665245433607,-6.154005252678971,-5.909252678338654,0.43869933628318586,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.1925,0.35,0.03,10000,250,9040,0.24843598426254232,0.2482845132743363,0.00465268986883381,0.23821349557522123,0.2482300884955752,0.2564021017699115,-0.6847745542786344,0.014892977169434102,-0.7103821328410348,-0.6847673263439397,-0.6519591207148571,-6.2252232207148595,0.13539070154031002,-6.458019389463953,-6.225157512217633,-5.926901097407791,0.4407133849557522,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.195,0.35,0.03,10000,250,9040,0.2509359842625423,0.2513862831858407,0.004508038695447193,0.24363384955752213,0.25138274336283184,0.2607660398230089,-0.6946265344822862,0.014166017569806025,-0.7236458384586706,-0.6947704302883669,-0.669908040375004,-6.314786677111692,0.1287819779073275,-6.578598531442459,-6.316094820803336,-6.090073094318218,0.44303971238938056,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.1975,0.35,0.03,10000,250,9040,0.2534359842625423,0.25301106194690265,0.004916096214152267,0.24271294247787611,0.2532079646017699,0.2627571902654867,-0.6996932505165592,0.015406885660035622,-0.7296027091420705,-0.7004920026700218,-0.6668908372072688,-6.36084773196872,0.1400625969094148,-6.632751901291551,-6.368109115182016,-6.062643974611535,0.444258296460177,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.2,0.35,0.03,10000,250,9040,0.2559359842625423,0.2558305309734513,0.004742900622624696,0.24637444690265486,0.2558628318584071,0.2649336283185841,-0.708454215296345,0.014627449004980276,-0.7360464993196051,-0.7087235742780246,-0.6788077379978753,-6.440492866330409,0.13297680913618434,-6.69133181199641,-6.442941584345678,-6.170979436344321,0.4463728982300885,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.2025,0.35,0.03,10000,250,9040,0.25843598426254233,0.2592039823008849,0.004752903941351069,0.25062776548672566,0.2594579646017699,0.2676244469026549,-0.7187621467577585,0.014424321919214398,-0.7439159150759196,-0.719700345866407,-0.6923887458799654,-6.534201334161441,0.13113019926558545,-6.7628719552356324,-6.542730416967336,-6.2944431443633215,0.4489029867256637,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.20500000000000002,0.35,0.03,10000,250,9040,0.2609359842625424,0.2605424778761062,0.0046006562347609085,0.25253318584070794,0.2606194690265487,0.26933351769911507,-0.7228157010573109,0.013818035201272463,-0.7488589889457151,-0.723205148964415,-0.6983824381888545,-6.5710518277937355,0.12561850182974962,-6.807808990415592,-6.574592263312864,-6.348931256262314,0.44990685840707967,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.20750000000000002,0.35,0.03,10000,250,9040,0.2634359842625424,0.2635203539823009,0.004536830758397918,0.2551991150442478,0.26371681415929205,0.2728484513274336,-0.7317179693548314,0.013440443937109175,-0.7588903544293392,-0.7324526261627872,-0.7066757238209939,-6.651981539589377,0.12218585397371974,-6.899003222084901,-6.658660237843519,-6.424324762009035,0.45214026548672565,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.21000000000000002,0.35,0.03,10000,250,9040,0.2659359842625424,0.2661995575221239,0.004986569572887872,0.2576825221238938,0.265929203539823,0.2772732300884956,-0.7395793473088859,0.014559438898605392,-0.7712631203072099,-0.7389706208167929,-0.7143038248656841,-6.723448611898963,0.13235853544186715,-7.011482911883726,-6.717914734698117,-6.493671135142582,0.45414966814159297,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.21250000000000002,0.35,0.03,10000,250,9040,0.2684359842625424,0.26836415929203544,0.004527893670487525,0.25859236725663715,0.2685287610619469,0.27669524336283186,-0.7459105426922817,0.013137373757936275,-0.7696629177479453,-0.7465368231172393,-0.7170751569506658,-6.781004933566197,0.11943067052669341,-6.996935615890412,-6.7866983919749035,-6.518865063187872,0.45577311946902654,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.21500000000000002,0.35,0.03,10000,250,9040,0.2709359842625424,0.27135000000000004,0.004640519414554525,0.2624142699115044,0.27123893805309734,0.280649889380531,-0.7544794049163165,0.013245937829297233,-0.7805127668297857,-0.7543193496233805,-0.728581148357206,-6.8589036810574235,0.12041761662997481,-7.095570607543506,-6.857448632939823,-6.6234649850655085,0.4580125,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.21750000000000003,0.35,0.03,10000,250,9040,0.2734359842625424,0.27353097345132743,0.004559009056943064,0.26465154867256635,0.2740044247787611,0.2818086283185841,-0.7606669713772991,0.01289061721397399,-0.7836526531512646,-0.7621501623260548,-0.7352152665842231,-6.9151542852481755,0.11718742921794538,-7.12411502864786,-6.928637839327771,-6.683775150765665,0.45964823008849554,0.0,0.0,1.0,insecure,0.0,0.35,0.03
0.22,0.35,0.03,10000,250,9040,0.27593598426254234,0.2760336283185841,0.004788657369940245,0.26706028761061945,0.2758296460176991,0.2849557522123894,-0.7676606650441179,0.013306640320361017,-0.792077319569435,-0.7672576642731019,-0.7422749567024219,-6.978733318582889,0.1209694574578274,-7.200702905176681,-6.975069675210017,-6.747954151840199,0.4615252212389381,0.0,0.0,1.0,insecure,0.0,0.35,0.03
