eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase
0.055,0.35,0.03,10000,250,9040,0.11093598426254232,0.11072787610619468,0.0032534758526958944,0.10469579646017699,0.11061946902654868,0.11759955752212391,-0.07190638899548861,0.019551075254735803,-0.1126877861318523,-0.07140898724549473,-0.03525874230606531,-0.6536944454135329,0.17773704777032545,-1.0244344193804753,-0.6491726113226793,-0.32053402096423006,0.33754590707964605,0.0,0.0,1.0,insecure
0.0575,0.35,0.03,10000,250,9040,0.11343598426254232,0.11356460176991151,0.003536980413187279,0.10655143805309734,0.11349557522123893,0.11999723451327433,-0.08881709548931564,0.020999914298266004,-0.12655150822598327,-0.0885866217706747,-0.04669689706394639,-0.8074281408119605,0.1909083118024182,-1.1504682565998479,-0.8053329251879517,-0.42451724603587626,0.33967345132743365,0.0,0.0,1.0,insecure
0.060000000000000005,0.35,0.03,10000,250,9040,0.11593598426254233,0.11634734513274336,0.003293588711760284,0.11000553097345132,0.11648230088495576,0.12397953539823009,-0.10523304031249964,0.019265798093992082,-0.14923118300802643,-0.10617389777717659,-0.0677108618427369,-0.9566640028409058,0.17514361903629164,-1.3566471182547857,-0.9652172525197872,-0.6155532894794263,0.3417605088495575,0.0,0.0,1.0,insecure
0.0625,0.35,0.03,10000,250,9040,0.11843598426254233,0.11838097345132743,0.0031914946652780783,0.1122179203539823,0.11830752212389381,0.12497511061946903,-0.11708361001684522,0.01848240590720208,-0.15483480894803897,-0.11679814875010977,-0.08098526438398004,-1.064396454698593,0.16802187188365528,-1.4075891722548999,-1.0618013522737253,-0.7362296762180004,0.3432857300884956,0.0,0.0,1.0,insecure
0.065,0.35,0.03,10000,250,9040,0.12093598426254233,0.12078230088495574,0.003602667980336502,0.11408738938053097,0.1209070796460177,0.1284762168141593,-0.13088109270990378,0.020606331533135007,-0.1743330476692792,-0.13177096441612704,-0.09209055185793837,-1.18982811554458,0.18733028666486368,-1.5848458879025384,-1.1979178583284276,-0.837186835072167,0.34508672566371684,0.0,0.0,1.0,insecure
0.0675,0.35,0.03,10000,250,9040,0.12343598426254233,0.12351681415929204,0.0034826944149790456,0.11626106194690265,0.12378318584070797,0.12942477876106195,-0.14645640506616314,0.019742356683481205,-0.17956275675806302,-0.14812294877045198,-0.10487978280299518,-1.3314218642378468,0.17947596984982916,-1.6323886978005728,-1.3465722615495634,-0.9534525709363197,0.3471376106194691,0.0,0.0,1.0,insecure
0.06999999999999999,0.35,0.03,10000,250,9040,0.12593598426254232,0.1259721238938053,0.0036829355493279434,0.11785951327433629,0.12605088495575223,0.1327295353982301,-0.16024270859164158,0.020656554849766605,-0.19759845232899273,-0.1608604339171225,-0.11419887290479074,-1.4567518962876507,0.18778686227060548,-1.7963495666272067,-1.4623675810647498,-1.0381715718617341,0.348979092920354,0.0,0.0,1.0,insecure
0.0725,0.35,0.03,10000,250,9040,0.12843598426254232,0.12889823008849557,0.003698659559284011,0.1217920353982301,0.12898230088495574,0.13645464601769913,-0.17648830389714404,0.020385274423209872,-0.21760160627765407,-0.17712674734571535,-0.13682605045771715,-1.6044391263376732,0.18532067657463522,-1.9781964207059461,-1.6102431576883214,-1.2438731859792467,0.3511736725663717,0.0,0.0,1.0,insecure
0.075,0.35,0.03,10000,250,9040,0.13093598426254233,0.13103097345132744,0.0031765397355983014,0.12452157079646017,0.13119469026548672,0.13704369469026548,-0.18823591609599197,0.017366476140133865,-0.22073273552703865,-0.18925680159098648,-0.1522850742224153,-1.7112356008726537,0.1578770558193988,-2.006661232063988,-1.7205163780998771,-1.384409765658321,0.3527732300884956,0.0,0.0,1.0,insecure
0.0775,0.35,0.03,10000,250,9040,0.13343598426254233,0.13322654867256636,0.0037333648357026055,0.12635232300884955,0.13329646017699115,0.14074391592920354,-0.20011436018718165,0.020177731435813757,-0.24021297566813649,-0.20066555418211865,-0.16254341727846278,-1.8192214562471059,0.18343392214376142,-2.183754324255786,-1.8242323107465332,-1.477667429804207,0.35441991150442476,0.0,0.0,1.0,insecure
0.08,0.35,0.03,10000,250,9040,0.13593598426254233,0.13551592920353983,0.003413129526617686,0.1288716814159292,0.13561946902654867,0.14256360619469027,-0.21245053212255227,0.01825269576140662,-0.2496726592102191,-0.21314692360720847,-0.1765169598767499,-1.9313684738413843,0.16593359783096928,-2.2697514473656284,-1.9376993055200769,-1.6046996352431808,0.3561369469026549,0.0,0.0,1.0,insecure
0.08249999999999999,0.35,0.03,10000,250,9040,0.13843598426254233,0.13830309734513274,0.00364710971790991,0.13135508849557523,0.1381637168141593,0.14583241150442477,-0.22724029206546986,0.01924583492328016,-0.2664692559495876,-0.22666465544565542,-0.1901312839290575,-2.065820836958817,0.17496213566618327,-2.4224477813598875,-2.0605877767786858,-1.7284662175368866,0.3582273230088496,0.0,0.0,1.0,insecure
0.08499999999999999,0.35,0.03,10000,250,9040,0.14093598426254234,0.14056150442477877,0.0033240199346406363,0.1337638274336283,0.14054203539823007,0.14800884955752214,-0.23912921139477966,0.01736105312302978,-0.27751557966239926,-0.23915885924422078,-0.20318742714450988,-2.1739019217707245,0.15782775566390708,-2.5228689060218112,-2.1741714476747345,-1.8471584285864535,0.359921128318584,0.0,0.0,1.0,insecure
0.0875,0.35,0.03,10000,250,9040,0.14343598426254234,0.14350884955752213,0.003981501145840357,0.1364186946902655,0.14341814159292038,0.15098174778761062,-0.2543703359774527,0.02050561645383494,-0.29242847615873013,-0.2540878441606741,-0.2174102747360645,-2.312457599795024,0.1864146950348631,-2.6584406923520922,-2.3098894923697646,-1.976457043055132,0.3621316371681416,0.0,0.0,1.0,insecure
0.09,0.35,0.03,10000,250,9040,0.14593598426254234,0.1455287610619469,0.003797438411045487,0.13809181415929203,0.14568584070796461,0.15232300884955752,-0.26475270956658936,0.019438148387984893,-0.29909217204640626,-0.2657216575967808,-0.2262838675251692,-2.4068428142417213,0.17671043989077176,-2.7190197458764205,-2.415651432698007,-2.0571260684106294,0.3636465707964602,0.0,0.0,1.0,insecure
0.0925,0.35,0.03,10000,250,9040,0.14843598426254234,0.14813938053097345,0.0038684046013750853,0.1404258849557522,0.14823008849557523,0.1557024336283186,-0.2780041140038934,0.01953691717504494,-0.31570272458369086,-0.27863234513409296,-0.2385517638962244,-2.527310127308121,0.17760833795495404,-2.8700247689426446,-2.533021319400845,-2.1686523990565854,0.3656045353982301,0.0,0.0,1.0,insecure
0.095,0.35,0.03,10000,250,9040,0.15093598426254234,0.15094557522123894,0.0033266738952525206,0.14465431415929206,0.15110619469026548,0.1573008849557522,-0.2921247254492432,0.01658049617673306,-0.3234719737253028,-0.2930490019576554,-0.260444357990743,-2.6556793222658475,0.150731783424846,-2.940654306593662,-2.6640818359786853,-2.367675981734027,0.36770918141592923,0.0,0.0,1.0,insecure
0.0975,0.35,0.03,10000,250,9040,0.15343598426254235,0.15327522123893805,0.003887885555896298,0.14551438053097346,0.153429203539823,0.16092643805309734,-0.30363062674999497,0.019193959544398374,-0.34088826100008107,-0.3045572452529063,-0.2648461171862636,-2.760278424999954,0.17449054131271252,-3.098984190909828,-2.7687022295718755,-2.4076919744205783,0.3694564159292036,0.0,0.0,1.0,insecure
0.09999999999999999,0.35,0.03,10000,250,9040,0.15593598426254232,0.1559026548672566,0.003551089154895956,0.14891869469026547,0.15564159292035398,0.1623644911504425,-0.31654147832681384,0.01728402075528669,-0.34771824267105905,-0.31540600153050524,-0.2821011005448639,-2.877649802971035,0.15712746141169717,-3.1610749333732637,-2.8673272866409567,-2.564555459498763,0.3714269911504425,0.0,0.0,1.0,insecure
0.1025,0.35,0.03,10000,250,9040,0.15843598426254232,0.15862964601769908,0.003719219259392036,0.15162334070796463,0.15851769911504424,0.16640763274336284,-0.3297390690208746,0.0178991943177973,-0.36668673547795805,-0.3293489014321088,-0.29562119072827264,-2.997627900189768,0.1627199483436118,-3.333515777072346,-2.99408092211008,-2.687465370257024,0.3734722345132743,0.0,0.0,1.0,insecure
0.105,0.35,0.03,10000,250,9040,0.16093598426254233,0.16097079646017698,0.003675552477491374,0.1540320796460177,0.16106194690265488,0.16801714601769913,-0.3409559638251948,0.017496288775574437,-0.3741425261731977,-0.3415337591174784,-0.30752416100833674,-3.099599671138134,0.15905717068704028,-3.401295692483616,-3.10485235561344,-2.7956741909848795,0.3752280973451328,0.0,0.0,1.0,insecure
0.1075,0.35,0.03,10000,250,9040,0.16343598426254233,0.16399823008849557,0.0035950901356485068,0.1576825221238938,0.1638274336283186,0.17146017699115043,-0.35528913782426236,0.016866063798636678,-0.3899140457238567,-0.354621439670708,-0.32531855872100995,-3.2299012529478395,0.1533278527148789,-3.5446731429441516,-3.2238312697337093,-2.957441442918272,0.3774986725663717,0.0,0.0,1.0,insecure
0.11,0.35,0.03,10000,250,9040,0.16593598426254233,0.16621681415929201,0.003915258747937672,0.1592063053097345,0.16620575221238937,0.17373340707964602,-0.36564052229964666,0.018206743117261715,-0.4001943923809583,-0.3657478881801257,-0.3326604813540064,-3.324004748178606,0.16551584652056106,-3.6381308398268937,-3.3249808016375066,-3.024186194127331,0.379162610619469,0.0,0.0,1.0,insecure
0.1125,0.35,0.03,10000,250,9040,0.16843598426254233,0.16838407079646014,0.0039846003754643484,0.16039823008849557,0.168141592920354,0.17588495575221239,-0.3756723794687584,0.018372174275199684,-0.409828921669661,-0.3747173504762972,-0.3383684991765271,-3.4152034497159853,0.16701976613817895,-3.725717469724191,-3.406521367966338,-3.0760772652411554,0.38078805309734515,0.0,0.0,1.0,insecure
0.11499999999999999,0.35,0.03,10000,250,9040,0.1709359842625423,0.1709619469026549,0.003817261671298366,0.16414823008849558,0.1706858407079646,0.17882190265486725,-0.38749915969067356,0.017385268175893837,-0.42283164884248714,-0.3863882850060908,-0.35612878273967663,-3.522719633551577,0.1580478925081258,-3.8439240803862464,-3.5126207727826437,-3.237534388542515,0.38272146017699116,0.0,0.0,1.0,insecure
0.1175,0.35,0.03,10000,250,9040,0.1734359842625423,0.17315884955752214,0.003948314221600018,0.16595409292035398,0.17300884955752213,0.1804811946902655,-0.3974495269070757,0.017805311999397316,-0.43010280104722143,-0.3969290755303544,-0.3645761562309412,-3.6131775173370513,0.1618664727217938,-3.910025464065649,-3.60844614118504,-3.3143286930085565,0.3843691371681416,0.0,0.0,1.0,insecure
0.12,0.35,0.03,10000,250,9040,0.1759359842625423,0.1762920353982301,0.0040792300158639236,0.16869469026548672,0.17621681415929202,0.18394634955752212,-0.411476563092686,0.01817275784125862,-0.4451142014135301,-0.41130672894909936,-0.37726581436611417,-3.7406960281153268,0.16520688946598747,-4.046492740123001,-3.739152081355449,-3.4296892215101287,0.3867190265486726,0.0,0.0,1.0,insecure
0.1225,0.35,0.03,10000,250,9040,0.1784359842625423,0.1783061946902655,0.00393651927067426,0.1710066371681416,0.1782632743362832,0.18574115044247788,-0.4204089681498557,0.01733717378970128,-0.4527989209143824,-0.42037159497754595,-0.38785009035331314,-3.8218997104532337,0.15761067081546618,-4.116353826494386,-3.8215599543413266,-3.525909912302847,0.3882296460176991,0.0,0.0,1.0,insecure
0.125,0.35,0.03,10000,250,9040,0.18093598426254232,0.18057522123893807,0.003697984529744623,0.17350110619469025,0.18030973451327434,0.18805309734513273,-0.43038055608148695,0.016127353446867505,-0.4626074605972724,-0.4293540268628454,-0.3991486202539419,-3.9125505098317,0.14661230406243186,-4.205522369066113,-3.9032184260258673,-3.6286238204903807,0.3899314159292036,0.0,0.0,1.0,insecure
0.1275,0.35,0.03,10000,250,9040,0.18343598426254232,0.1829429203539823,0.004253822159645707,0.17493915929203538,0.18301991150442476,0.1909153761061947,-0.4406175260759458,0.018374703981331435,-0.47461007342021955,-0.4411238922072769,-0.40560504725193075,-4.005613873417689,0.16704276346664942,-4.314637031092905,-4.010217201884336,-3.6873186113811887,0.3917071902654868,0.0,0.0,1.0,insecure
0.13,0.35,0.03,10000,250,9040,0.18593598426254232,0.18558805309734513,0.003963653038321736,0.17831858407079645,0.18528761061946902,0.1932383849557522,-0.45199683461726753,0.01690616474152549,-0.484239146820758,-0.4508632134979679,-0.4206154740436533,-4.10906213288425,0.15369240674114085,-4.402174062006891,-4.098756486345162,-3.8237770367604846,0.39369103982300885,0.0,0.0,1.0,insecure
0.1325,0.35,0.03,10000,250,9040,0.18843598426254232,0.18841415929203537,0.0038056321672552337,0.1810840707964602,0.18805309734513273,0.19621404867256637,-0.4639940678398707,0.0160201950921607,-0.4964282102161705,-0.4626074605972724,-0.4327314131005361,-4.21812788945337,0.1456381372014609,-4.512983729237914,-4.205522369066113,-3.9339219372776006,0.3958106194690265,0.0,0.0,1.0,insecure
0.135,0.35,0.03,10000,250,9040,0.19093598426254232,0.19132566371681414,0.004563708250894782,0.18168694690265486,0.1913716814159292,0.20030696902654868,-0.476125054293777,0.018990058801432782,-0.5129289028546623,-0.4765099223405077,-0.43535278708944875,-4.328409584488882,0.17263689819484349,-4.662990025951476,-4.3319083849137066,-3.9577526099040794,0.39799424778761067,0.0,0.0,1.0,insecure
0.1375,0.35,0.03,10000,250,9040,0.19343598426254233,0.1930486725663717,0.004113261109547315,0.18506637168141593,0.193141592920354,0.2017450221238938,-0.48330107117464766,0.016954281281919555,-0.5186545670765422,-0.4838404299247999,-0.4499173807764095,-4.393646101587706,0.1541298298356323,-4.715041518877657,-4.398549362952727,-4.090158007058268,0.3992865044247788,0.0,0.0,1.0,insecure
0.14,0.35,0.03,10000,250,9040,0.19593598426254233,0.19585663716814158,0.004158688088459211,0.1878567477876106,0.19596238938053095,0.20428926991150442,-0.4948151746359982,0.016922779056834317,-0.5286939448177123,-0.49540367942088437,-0.4617783845834008,-4.498319769418165,0.15384344597122107,-4.80630858925193,-4.503669812917131,-4.197985314394553,0.4013924778761062,0.0,0.0,1.0,insecure
0.14250000000000002,0.35,0.03,10000,250,9040,0.19843598426254233,0.1982712389380531,0.004512757337702863,0.1898478982300885,0.19834070796460176,0.20639103982300885,-0.5045757008343194,0.01819994392780793,-0.5369006315424202,-0.5050398498073644,-0.4701520181358456,-4.58705182576654,0.16545403570734477,-4.88091483220382,-4.591271361885131,-4.274109255780415,0.40320342920353985,0.0,0.0,1.0,insecure
0.14500000000000002,0.35,0.03,10000,250,9040,0.20093598426254233,0.2010836283185841,0.004357341166022996,0.19126106194690265,0.20121681415929205,0.20893528761061947,-0.5158557164979187,0.017397367385158017,-0.5467309790360838,-0.5165558215059373,-0.4760498305069646,-4.689597422708352,0.1581578853196183,-4.9702816276007615,-4.695962013690338,-4.327725731881496,0.4053127212389381,0.0,0.0,1.0,insecure
0.14750000000000002,0.35,0.03,10000,250,9040,0.20343598426254234,0.20378893805309736,0.004534304385970977,0.195625,0.20376106194690266,0.2119220132743363,-0.5265467370257163,0.017827514734701424,-0.5581268294824405,-0.5266191881416534,-0.4940282738584044,-4.786788518415604,0.16206831577001293,-5.073880268022187,-4.787447164924122,-4.491166125985495,0.407341703539823,0.0,0.0,1.0,insecure
0.15000000000000002,0.35,0.03,10000,250,9040,0.20593598426254234,0.20628451327433628,0.003940096164850289,0.1983545353982301,0.20663716814159291,0.21405973451327434,-0.5363502541565988,0.015334958817546901,-0.5661883052989339,-0.5378565951759001,-0.5050950890573553,-4.8759114014236244,0.13940871652315365,-5.147166411808491,-4.889605410690001,-4.591773536885049,0.4092133849557522,0.0,0.0,1.0,insecure
0.15250000000000002,0.35,0.03,10000,250,9040,0.20843598426254234,0.2082225663716814,0.004353272595510236,0.19858683628318582,0.20824115044247787,0.2168141592920354,-0.5438234420414606,0.016784089559729657,-0.5764605796790964,-0.544060248314862,-0.5060311822367164,-4.943849473104187,0.15258263236117867,-5.240550724355422,-4.946002257407836,-4.60028347487924,0.4106669247787611,0.0,0.0,1.0,insecure
0.155,0.35,0.03,10000,250,9040,0.21093598426254231,0.2113699115044248,0.004289388379988809,0.20334347345132742,0.2112278761061947,0.2195049778761062,-0.5558733753237494,0.01629175280057639,-0.5863706967147503,-0.5554921468451618,-0.524975389964455,-5.053394321124993,0.14810684364160356,-5.33064269740682,-5.049928607683289,-4.77250354513141,0.41302743362831856,0.0,0.0,1.0,insecure
0.1575,0.35,0.03,10000,250,9040,0.21343598426254232,0.213437610619469,0.0037758784284247266,0.20577710176991149,0.21349557522123894,0.22011891592920355,-0.5637282892935875,0.014266213901748252,-0.588614418100938,-0.56406868307113,-0.5345114869729007,-5.124802629941705,0.12969285365225686,-5.351040164553981,-5.127897118828455,-4.8591953361172795,0.4145782079646018,0.0,0.0,1.0,insecure
0.16,0.35,0.03,10000,250,9040,0.21593598426254232,0.21579911504424779,0.004138516223688892,0.20715431415929206,0.21581858407079646,0.22342643805309734,-0.5725446744105206,0.015443910692917454,-0.6005955028727793,-0.5727627551021272,-0.53986151223493,-5.204951585550186,0.14039918811743143,-5.459959117025266,-5.206934137292065,-4.907831929408454,0.4163493362831859,0.0,0.0,1.0,insecure
0.1625,0.35,0.03,10000,250,9040,0.21843598426254232,0.2184287610619469,0.0043024058165289725,0.20977323008849558,0.2186946902654867,0.22594579646017698,-0.5822658606629846,0.015863519083901295,-0.6095990145343742,-0.5833994519794244,-0.5499431450849406,-5.293326006027133,0.14421380985364812,-5.541809223039766,-5.303631381631131,-4.999483137135823,0.4183215707964602,0.0,0.0,1.0,insecure
0.165,0.35,0.03,10000,250,9040,0.22093598426254232,0.2211849557522124,0.004720752014574378,0.21100387168141593,0.22151548672566373,0.23070243362831858,-0.5923102908726262,0.0171688780631451,-0.6263132257838273,-0.5936958769002367,-0.554637924113289,-5.3846390079329645,0.15608070966495546,-5.693756598034794,-5.397235244547606,-5.042162946484446,0.4203887168141593,0.0,0.0,1.0,insecure
0.1675,0.35,0.03,10000,250,9040,0.22343598426254233,0.223208407079646,0.00429933898622902,0.21477599557522123,0.22311946902654867,0.23172289823008851,-0.599658300484766,0.015445584087275628,-0.6298509535393875,-0.5994912920584098,-0.5688713017555027,-5.451439095316054,0.14041440079341477,-5.7259177594489765,-5.449920836894634,-5.171557288686388,0.42190630530973455,0.0,0.0,1.0,insecure
0.17,0.35,0.03,10000,250,9040,0.22593598426254233,0.22646460176991148,0.004062070053278057,0.21816648230088495,0.22665929203539822,0.2345741150442478,-0.6113047534270415,0.014405145500780554,-0.6396460077622642,-0.6121298784005295,-0.5814564743412272,-5.557315940245833,0.13095586818891408,-5.814963706929675,-5.56481707636845,-5.2859679485566105,0.4243484513274336,0.0,0.0,1.0,insecure
0.17250000000000001,0.35,0.03,10000,250,9040,0.22843598426254233,0.2283924778761062,0.0046169201428002465,0.21987555309734513,0.22831858407079647,0.237204092920354,-0.6180689402571471,0.01620320256381471,-0.6485651250408377,-0.6179830712715192,-0.5877259469682394,-5.618808547792247,0.14730184148922462,-5.896046591280343,-5.618027920650174,-5.342963154256721,0.42579435840707963,0.0,0.0,1.0,insecure
0.17500000000000002,0.35,0.03,10000,250,9040,0.23093598426254233,0.23104955752212392,0.0044094011673915905,0.22325497787610618,0.23091814159292035,0.23994469026548673,-0.6273615267501849,0.015251571490549258,-0.657742013650539,-0.627062481023408,-0.5999789198438541,-5.703286606819864,0.13865064991408416,-5.979472851368537,-5.7005680093037085,-5.4543538167623105,0.42778716814159296,0.0,0.0,1.0,insecure
0.17750000000000002,0.35,0.03,10000,250,9040,0.23343598426254233,0.23353407079646019,0.004401670051624391,0.22391869469026549,0.233462389380531,0.2405724557522124,-0.635932692220545,0.01510725106982447,-0.659827604633996,-0.6358424153186717,-0.6023629771545687,-5.781206292914047,0.1373386460893134,-5.998432769399964,-5.7803855938061055,-5.476027065041534,0.4296505530973451,0.0,0.0,1.0,insecure
0.18000000000000002,0.35,0.03,10000,250,9040,0.23593598426254234,0.2357495575221239,0.004603568023628862,0.2277654867256637,0.23561946902654868,0.24555033185840708,-0.6434772911409622,0.015576719632283423,-0.6761438695418732,-0.643204510274125,-0.6160370283180886,-5.849793555826929,0.1416065421116675,-6.146762450380666,-5.847313729764772,-5.600336621073533,0.4313121681415929,0.0,0.0,1.0,insecure
0.18250000000000002,0.35,0.03,10000,250,9040,0.23843598426254234,0.2384646017699115,0.004335971742908091,0.23002765486725663,0.23821902654867255,0.24622511061946903,-0.6526522018112566,0.014525356256059135,-0.6783254090685608,-0.6519777163388488,-0.6239646541622029,-5.933201834647789,0.13204869323690124,-6.166594627896007,-5.927070148534989,-5.672405946929118,0.4333484513274336,0.0,0.0,1.0,insecure
0.18500000000000003,0.35,0.03,10000,250,9040,0.24093598426254234,0.24066769911504424,0.004308487760087446,0.23232577433628318,0.240929203539823,0.2490403761061947,-0.6599975116505958,0.014280388697062484,-0.6873527788663962,-0.6610099070381973,-0.6319330282021223,-5.99997737864178,0.12982171542784077,-6.248661626058148,-6.009180973074521,-5.744845710928384,0.4350007743362832,0.0,0.0,1.0,insecure
0.1875,0.35,0.03,10000,250,9040,0.24343598426254232,0.24347964601769911,0.004746223053920824,0.2350055309734513,0.24341814159292036,0.2526299778761062,-0.6692281508883011,0.015521453101221643,-0.6986856741003737,-0.6692026255264155,-0.6411166930072817,-6.083892280802738,0.14110411910201492,-6.351687946367034,-6.083660232058323,-5.828333572793469,0.43710973451327434,0.0,0.0,1.0,insecure
0.19,0.35,0.03,10000,250,9040,0.24593598426254232,0.2455991150442478,0.004339019114225288,0.2376355088495575,0.24579646017699114,0.2536863938053098,-0.6761558899571942,0.01404001097165171,-0.7019831769976967,-0.6769405777946867,-0.6500177946172521,-6.146871726883585,0.1276364633786519,-6.381665245433607,-6.154005252678971,-5.909252678338654,0.43869933628318586,0.0,0.0,1.0,insecure
0.1925,0.35,0.03,10000,250,9040,0.24843598426254232,0.2482845132743363,0.00465268986883381,0.23821349557522123,0.2482300884955752,0.2564021017699115,-0.6847745542786344,0.014892977169434102,-0.7103821328410348,-0.6847673263439397,-0.6519591207148571,-6.2252232207148595,0.13539070154031002,-6.458019389463953,-6.225157512217633,-5.926901097407791,0.4407133849557522,0.0,0.0,1.0,insecure
0.195,0.35,0.03,10000,250,9040,0.2509359842625423,0.2513862831858407,0.004508038695447193,0.24363384955752213,0.25138274336283184,0.2607660398230089,-0.6946265344822862,0.014166017569806025,-0.7236458384586706,-0.6947704302883669,-0.669908040375004,-6.314786677111692,0.1287819779073275,-6.578598531442459,-6.316094820803336,-6.090073094318218,0.44303971238938056,0.0,0.0,1.0,insecure
0.1975,0.35,0.03,10000,250,9040,0.2534359842625423,0.25301106194690265,0.004916096214152267,0.24271294247787611,0.2532079646017699,0.2627571902654867,-0.6996932505165592,0.015406885660035622,-0.7296027091420705,-0.7004920026700218,-0.6668908372072688,-6.36084773196872,0.1400625969094148,-6.632751901291551,-6.368109115182016,-6.062643974611535,0.444258296460177,0.0,0.0,1.0,insecure
0.2,0.35,0.03,10000,250,9040,0.2559359842625423,0.2558305309734513,0.004742900622624696,0.24637444690265486,0.2558628318584071,0.2649336283185841,-0.708454215296345,0.014627449004980276,-0.7360464993196051,-0.7087235742780246,-0.6788077379978753,-6.440492866330409,0.13297680913618434,-6.69133181199641,-6.442941584345678,-6.170979436344321,0.4463728982300885,0.0,0.0,1.0,insecure
0.2025,0.35,0.03,10000,250,9040,0.25843598426254233,0.2592039823008849,0.004752903941351069,0.25062776548672566,0.2594579646017699,0.2676244469026549,-0.7187621467577585,0.014424321919214398,-0.7439159150759196,-0.719700345866407,-0.6923887458799654,-6.534201334161441,0.13113019926558545,-6.7628719552356324,-6.542730416967336,-6.2944431443633215,0.4489029867256637,0.0,0.0,1.0,insecure
0.20500000000000002,0.35,0.03,10000,250,9040,0.2609359842625424,0.2605424778761062,0.0046006562347609085,0.25253318584070794,0.2606194690265487,0.26933351769911507,-0.7228157010573109,0.013818035201272463,-0.7488589889457151,-0.723205148964415,-0.6983824381888545,-6.5710518277937355,0.12561850182974962,-6.807808990415592,-6.574592263312864,-6.348931256262314,0.44990685840707967,0.0,0.0,1.0,insecure
0.20750000000000002,0.35,0.03,10000,250,9040,0.2634359842625424,0.2635203539823009,0.004536830758397918,0.2551991150442478,0.26371681415929205,0.2728484513274336,-0.7317179693548314,0.013440443937109175,-0.7588903544293392,-0.7324526261627872,-0.7066757238209939,-6.651981539589377,0.12218585397371974,-6.899003222084901,-6.658660237843519,-6.424324762009035,0.45214026548672565,0.0,0.0,1.0,insecure
0.21000000000000002,0.35,0.03,10000,250,9040,0.2659359842625424,0.2661995575221239,0.004986569572887872,0.2576825221238938,0.265929203539823,0.2772732300884956,-0.7395793473088859,0.014559438898605392,-0.7712631203072099,-0.7389706208167929,-0.7143038248656841,-6.723448611898963,0.13235853544186715,-7.011482911883726,-6.717914734698117,-6.493671135142582,0.45414966814159297,0.0,0.0,1.0,insecure
0.21250000000000002,0.35,0.03,10000,250,9040,0.2684359842625424,0.26836415929203544,0.004527893670487525,0.25859236725663715,0.2685287610619469,0.27669524336283186,-0.7459105426922817,0.013137373757936275,-0.7696629177479453,-0.7465368231172393,-0.7170751569506658,-6.781004933566197,0.11943067052669341,-6.996935615890412,-6.7866983919749035,-6.518865063187872,0.45577311946902654,0.0,0.0,1.0,insecure
0.21500000000000002,0.35,0.03,10000,250,9040,0.2709359842625424,0.27135000000000004,0.004640519414554525,0.2624142699115044,0.27123893805309734,0.280649889380531,-0.7544794049163165,0.013245937829297233,-0.7805127668297857,-0.7543193496233805,-0.728581148357206,-6.8589036810574235,0.12041761662997481,-7.095570607543506,-6.857448632939823,-6.6234649850655085,0.4580125,0.0,0.0,1.0,insecure
0.21750000000000003,0.35,0.03,10000,250,9040,0.2734359842625424,0.27353097345132743,0.004559009056943064,0.26465154867256635,0.2740044247787611,0.2818086283185841,-0.7606669713772991,0.01289061721397399,-0.7836526531512646,-0.7621501623260548,-0.7352152665842231,-6.9151542852481755,0.11718742921794538,-7.12411502864786,-6.928637839327771,-6.683775150765665,0.45964823008849554,0.0,0.0,1.0,insecure
0.22,0.35,0.03,10000,250,9040,0.27593598426254234,0.2760336283185841,0.004788657369940245,0.26706028761061945,0.2758296460176991,0.2849557522123894,-0.7676606650441179,0.013306640320361017,-0.792077319569435,-0.7672576642731019,-0.7422749567024219,-6.978733318582889,0.1209694574578274,-7.200702905176681,-6.975069675210017,-6.747954151840199,0.4615252212389381,0.0,0.0,1.0,insecure
0.01,0.4,0.03,10000,250,8950,0.06868598426254233,0.06885229050279329,0.0026199230655637273,0.06337709497206703,0.0688268156424581,0.0735195530726257,0.2089196950369555,0.019738709673619986,0.17417164705774643,0.20895669288166716,0.25060249695938597,1.8992699548814138,0.17944281521472716,1.5833786096158766,1.8996062989242468,2.2782045178125996,0.338639217877095,1.0,0.0,0.0,secure
0.0125,0.4,0.03,10000,250,8950,0.07118598426254233,0.07145251396648043,0.002583021233058858,0.06670391061452514,0.07106145251396648,0.07651117318435754,0.1895195854355905,0.01909189228254196,0.152486835036107,0.1922724317913391,0.22501490628276474,1.7229053221417316,0.17356265711401786,1.3862439548737,1.7479311981030827,2.0455900571160432,0.34058938547486034,1.0,0.0,0.0,secure
0.015,0.4,0.03,10000,250,8950,0.07368598426254233,0.07331486033519553,0.0028315696439620685,0.06770949720670391,0.07329608938547486,0.07908100558659217,0.17583845981606339,0.02070850661445584,0.1341516892209629,0.1758064758265627,0.21738271772869108,1.598531452873304,0.18825915104050764,1.2195608110996627,1.5982406893323882,1.9762065248062826,0.34198614525139664,1.0,0.0,0.0,secure
